Date,AAPL,GOOGL,JPM,MSFT,NVDA
2024-03-01,177.87582397460938,136.01585388183594,176.60531616210938,408.3345947265625,82.2287368774414
2024-03-04,173.361083984375,132.25689697265625,177.93019104003906,407.76458740234375,85.18492126464844
2024-03-05,168.43052673339844,131.58245849609375,179.71255493164062,395.7062072753906,85.91551208496094
2024-03-06,167.4404754638672,130.32286071777344,180.64662170410156,395.1558532714844,88.64997100830078
2024-03-07,167.3216552734375,133.27845764160156,179.06442260742188,402.08428955078125,92.61672973632812
2024-03-08,169.0345001220703,134.3000030517578,179.39801025390625,399.2146301269531,87.47862243652344
2024-03-11,171.034423828125,136.54150390625,179.4647216796875,397.54388427734375,85.72562408447266
2024-03-12,171.5096435546875,137.36471557617188,180.94207763671875,408.118408203125,91.86116790771484
2024-03-13,169.43052673339844,138.64410400390625,182.40992736816406,407.9415283203125,90.83673858642578
2024-03-14,171.2819366455078,141.92697143554688,179.15972900390625,417.8869934082031,87.89439392089844
2024-03-15,170.9057159423828,140.02272033691406,181.3805389404297,409.23876953125,87.78746032714844
2024-03-18,171.9947967529297,146.46942138671875,183.62991333007812,410.12322998046875,88.40511322021484
2024-03-19,174.33135986328125,145.8247833251953,184.70693969726562,414.1427307128906,89.34758758544922
2024-03-20,176.89564514160156,147.52073669433594,187.12789916992188,417.89678955078125,90.3210220336914
2024-03-21,169.66812133789062,146.3900909423828,189.7299346923828,421.96539306640625,91.38343048095703
2024-03-22,170.56910705566406,149.5341033935547,187.40428161621094,421.3462829589844,94.2358169555664
2024-03-25,169.15330505371094,148.83984375,185.68869018554688,415.5676574707031,94.94841003417969
2024-03-26,168.02464294433594,149.4349365234375,186.55599975585938,414.3785705566406,92.50879669189453
2024-03-27,171.58885192871094,149.63327026367188,190.1683807373047,414.1623229980469,90.19910430908203
2024-03-28,169.7770538330078,149.6927947998047,190.9118194580078,413.4645690917969,90.30503845214844
2024-04-01,168.34144592285156,154.21542358398438,189.61558532714844,417.2481994628906,90.3120346069336
2024-04-02,167.16323852539062,153.29302978515625,189.53932189941406,414.1722106933594,89.40154266357422
2024-04-03,167.96519470214844,153.6501007080078,189.0055694580078,413.1993103027344,88.91382598876953
2024-04-04,167.1434783935547,149.2960662841797,187.56752014160156,410.673583984375,85.85653686523438
2024-04-05,167.89590454101562,151.24993896484375,189.2931671142578,418.1817932128906,87.95836639404297
2024-04-08,166.77711486816406,153.58067321777344,190.28062438964844,417.26788330078125,87.08384704589844
2024-04-09,167.98501586914062,155.31629943847656,189.00555419921875,418.9287109375,85.30584716796875
2024-04-10,166.11378479003906,154.86009216308594,187.39495849609375,415.9607849121094,86.98990631103516
2024-04-11,173.30169677734375,158.10328674316406,187.35662841796875,420.5502624511719,90.56488800048828
2024-04-12,174.79669189453125,156.43707275390625,175.23878479003906,414.6242370605469,88.13626098632812
2024-04-15,170.9750213623047,153.590576171875,175.33465576171875,406.5067138671875,85.9524917602539
2024-04-16,167.69789123535156,153.1343536376953,173.33099365234375,407.43048095703125,87.36569213867188
2024-04-17,166.3316192626953,154.19557189941406,172.64071655273438,404.7377624511719,83.98760223388672
2024-04-18,165.38113403320312,154.7311553955078,173.7624053955078,397.29827880859375,84.62322998046875
2024-04-19,163.36138916015625,152.826904296875,178.1244354248047,392.2370910644531,76.15702056884766
2024-04-22,164.1930694580078,154.99893188476562,181.58531188964844,394.0452880859375,79.47315216064453
2024-04-23,165.2425079345703,156.9626922607422,184.20252990722656,400.5413513183594,82.37651062011719
2024-04-24,167.3414764404297,157.82557678222656,185.10369873046875,402.005615234375,79.63206481933594
2024-04-25,168.20281982421875,154.7212371826172,185.3817138671875,392.1584167480469,82.58540344238281
2024-04-26,167.61868286132812,170.54049682617188,185.4967498779297,399.31292724609375,87.6855239868164
2024-04-29,171.7769775390625,164.78802490234375,185.29544067382812,395.3131408691406,87.70751190185547
2024-04-30,168.6384735107422,161.44566345214844,183.81906127929688,382.61590576171875,86.353271484375
2024-05-01,167.61868286132812,162.5167999267578,183.93409729003906,388.1291809082031,82.99415588378906
2024-05-02,171.31161499023438,165.254150390625,183.7423553466797,390.9791564941406,85.76859283447266
2024-05-03,181.55886840820312,165.8690948486328,182.63986206054688,399.6470947265625,88.7389144897461
2024-05-06,179.9054718017578,166.72206115722656,184.0683135986328,406.4084167480469,92.08802795410156
2024-05-07,180.58859252929688,169.84622192382812,183.82862854003906,402.2807922363281,90.50292205810547
2024-05-08,180.92523193359375,167.99156188964844,187.56752014160156,403.46014404296875,90.36101531982422
2024-05-09,182.737060546875,168.56680297851562,189.34112548828125,405.2094421386719,88.69695281982422
2024-05-10,181.4779510498047,167.2675323486328,190.5586395263672,407.5877380371094,89.82730865478516
2024-05-13,184.68023681640625,167.7535400390625,190.52029418945312,406.5853271484375,90.3480224609375
2024-05-14,185.82034301757812,168.9436492919922,193.1854248046875,409.3763122558594,91.30448150634766
2024-05-15,188.09068298339844,171.09588623046875,193.76068115234375,416.5338134765625,94.57662963867188
2024-05-16,188.20962524414062,172.752197265625,194.10577392578125,414.4761657714844,94.3057861328125
2024-05-17,188.2393798828125,174.61679077148438,196.32992553710938,413.7082214355469,92.42683410644531
2024-05-20,189.39932250976562,175.46975708007812,187.50042724609375,418.7588806152344,94.72654724121094
2024-05-21,190.69808959960938,176.39212036132812,191.2776641845703,422.40167236328125,95.33220672607422
2024-05-22,189.26052856445312,174.9341583251953,190.11766052246094,423.85870361328125,94.89645385742188
2024-05-23,185.2750701904297,172.1273956298828,188.78506469726562,420.39324951171875,103.7404556274414
2024-05-24,188.34841918945312,173.55555725097656,192.4185028076172,423.5043029785156,106.40895080566406
2024-05-28,188.35836791992188,174.95399475097656,191.25848388671875,423.6618347167969,113.83675384521484
2024-05-29,188.65576171875,174.45806884765625,189.9259033203125,422.5296630859375,114.7602310180664
2024-05-30,189.6471710205078,170.69918823242188,191.09548950195312,408.25396728515625,110.43767547607422
2024-05-31,190.5989532470703,171.08596801757812,194.25918579101562,408.7068786621094,109.57115936279297
2024-06-03,192.3636474609375,171.75048828125,193.482666015625,407.12176513671875,114.93511962890625
2024-06-04,192.68092346191406,172.36541748046875,190.93251037597656,409.63226318359375,116.37133026123047
2024-06-05,194.18785095214844,173.9721221923828,189.1110076904297,417.4494934082031,122.3709487915039
2024-06-06,192.809814453125,175.2812957763672,188.77549743652344,417.9515686035156,120.92975616455078
2024-06-07,195.1990966796875,173.0299072265625,191.68988037109375,417.2919616699219,120.81981658935547
2024-06-10,191.4615020751953,173.7746124267578,191.36392211914062,421.2497253417969,121.7213134765625
2024-06-11,205.3709716796875,175.37322998046875,186.33082580566406,425.9853210449219,120.85173797607422
2024-06-12,211.24014282226562,176.53497314453125,183.6177215576172,434.23565673828125,125.13965606689453
2024-06-13,212.4001007080078,173.92355346679688,185.65975952148438,434.7475891113281,129.5475311279297
2024-06-14,210.6651153564453,175.54202270507812,185.77476501464844,435.7222595214844,131.8164520263672
2024-06-17,214.80921936035156,175.98887634277344,186.9252166748047,441.4325256347656,130.91688537597656
2024-06-18,212.44967651367188,173.8540496826172,188.86175537109375,439.43402099609375,135.5146484375
2024-06-20,207.87924194335938,175.0554962158203,190.46278381347656,438.8038635253906,130.7169647216797
2024-06-21,205.7080841064453,178.36199951171875,188.19065856933594,442.82073974609375,126.50900268554688
2024-06-24,206.3524627685547,177.9548797607422,190.66409301757812,440.7433776855469,118.05307006835938
2024-06-25,207.2745361328125,182.73092651367188,189.88754272460938,443.9726257324219,126.02922821044922
2024-06-26,211.41859436035156,182.5819854736328,189.27398681640625,445.1639099121094,126.33909606933594
2024-06-27,212.26129150390625,184.10122680664062,190.9420928955078,445.84326171875,123.93024444580078
2024-06-28,208.81118774414062,180.8642120361328,193.90447998046875,440.0345153808594,123.48046112060547
2024-07-01,214.8885498046875,181.6982879638672,196.96266174316406,449.6631774902344,124.24009704589844
2024-07-02,218.37831115722656,183.93238830566406,200.20306396484375,452.1736755371094,122.61088562011719
2024-07-03,219.64730834960938,184.50830078125,200.06883239746094,453.64068603515625,128.21817016601562
2024-07-05,224.39617919921875,189.25457763671875,197.41783142089844,460.3255920410156,125.76937103271484
2024-07-08,225.8634796142578,187.69564819335938,197.78414916992188,459.0260314941406,128.13819885253906
2024-07-09,226.71607971191406,187.64602661132812,200.15560913085938,452.42974853515625,131.3166961669922
2024-07-10,230.97915649414062,189.83045959472656,200.31947326660156,459.0359191894531,134.84500122070312
2024-07-11,225.61561584472656,184.2600860595703,199.9820556640625,447.6646423339844,127.3386001586914
2024-07-12,228.5601043701172,183.7635955810547,197.56243896484375,446.5323791503906,129.177734375
2024-07-15,232.386962890625,185.2133026123047,202.48849487304688,446.9360656738281,128.37811279296875
2024-07-16,232.80335998535156,182.62168884277344,205.92996215820312,442.5647277832031,126.29910278320312
2024-07-17,226.9143829345703,179.7421875,209.06295776367188,436.6575927734375,117.93312072753906
2024-07-18,222.2547149658203,176.43569946289062,202.4209747314453,433.55633544921875,121.0316390991211
2024-07-19,222.3835906982422,176.40589904785156,202.22817993164062,430.3467712402344,117.87317657470703
2024-07-22,222.03663635253906,180.38758850097656,202.710205078125,436.0865478515625,123.48046112060547
2024-07-23,223.0775604248047,180.50674438476562,202.75839233398438,437.967041015625,122.53092193603516
2024-07-24,216.66314697265625,171.41140747070312,201.08102416992188,422.2638244628906,114.19493865966797
2024-07-25,215.6221923828125,166.0991668701172,201.15814208984375,411.92626953125,112.22588348388672
2024-07-26,216.08816528320312,165.82113647460938,204.59963989257812,418.6899719238281,113.0055160522461
2024-07-29,216.36575317382812,168.33331298828125,203.2596893310547,420.12738037109375,111.53621673583984
2024-07-30,216.9209442138672,169.08792114257812,207.4434356689453,416.3763427734375,103.68000793457031
2024-07-31,220.1727752685547,170.32907104492188,205.1394805908203,411.87701416015625,116.96359252929688
2024-08-01,216.48471069335938,169.5546112060547,200.47372436523438,410.6562194824219,109.15736389160156
2024-08-02,217.97183227539062,165.4835662841797,191.97120666503906,402.1695556640625,107.21829223632812
2024-08-05,207.4727783203125,158.12588500976562,187.8838653564453,389.0360107421875,100.40159606933594
2024-08-06,205.45028686523438,157.17263793945312,193.12802124023438,393.4269714355469,104.19976806640625
2024-08-07,208.01806640625,157.8180389404297,193.18585205078125,392.2652587890625,98.86233520507812
2024-08-08,211.47808837890625,160.88624572753906,196.71408081054688,396.4593505859375,104.9194107055664
2024-08-09,214.3829345703125,162.51466369628906,198.39146423339844,399.7377624511719,104.69952392578125
